x + 6
[1, 8, 5, 0, 12, 0, 10, 4] / [1, 0, 0, 0, 0, 0, 7]
[1, 6, 15, 0, 16, 0, 16, 16] / [1, 0, 0, 0, 0, 0, 13]
[1, 15, 6, 0, 16, 0, 16, 7] / [1, 0, 0, 0, 0, 0, 13]
[1, 7, 10, 0, 14, 0, 4, 1] / [1, 0, 0, 0, 0, 0, 1]
[1, 18, 9, 0, 10, 0, 16, 16] / [1, 0, 0, 0, 0, 0, 13]
[1, 3, 12, 0, 4, 0, 16, 7] / [1, 0, 0, 0, 0, 0, 13]
[1, 10, 13, 0, 8, 0, 4, 10] / [1, 0, 0, 0, 0, 0, 1]
[1, 4, 7, 0, 2, 0, 4, 10] / [1, 0, 0, 0, 0, 0, 1]
[1, 11, 8, 0, 6, 0, 10, 13] / [1, 0, 0, 0, 0, 0, 7]
[1, 12, 3, 0, 4, 0, 16, 16] / [1, 0, 0, 0, 0, 0, 13]
[1, 5, 5, 0, 5, 0, 6, 13] / [1, 0, 0, 0, 0, 0, 7]
[1, 7, 13, 0, 1, 0, 18, 1] / [1, 0, 0, 0, 0, 0, 1]
[1, 11, 11, 0, 11, 0, 6, 13] / [1, 0, 0, 0, 0, 0, 7]
[1, 8, 8, 0, 17, 0, 6, 4] / [1, 0, 0, 0, 0, 0, 7]
[1, 15, 9, 0, 3, 0, 12, 7] / [1, 0, 0, 0, 0, 0, 13]
[1, 16, 4, 0, 1, 0, 18, 10] / [1, 0, 0, 0, 0, 0, 1]
[1, 1, 7, 0, 13, 0, 18, 1] / [1, 0, 0, 0, 0, 0, 1]
[1, 3, 15, 0, 9, 0, 12, 7] / [1, 0, 0, 0, 0, 0, 13]
[1, 12, 6, 0, 9, 0, 12, 16] / [1, 0, 0, 0, 0, 0, 13]
[1, 10, 16, 0, 13, 0, 18, 10] / [1, 0, 0, 0, 0, 0, 1]
[1, 9, 3, 0, 15, 0, 12, 7] / [1, 0, 0, 0, 0, 0, 13]
[1, 2, 2, 0, 11, 0, 6, 4] / [1, 0, 0, 0, 0, 0, 7]
[1, 14, 14, 0, 5, 0, 6, 4] / [1, 0, 0, 0, 0, 0, 7]
[1, 18, 12, 0, 15, 0, 12, 16] / [1, 0, 0, 0, 0, 0, 13]
[1, 17, 17, 0, 17, 0, 6, 13] / [1, 0, 0, 0, 0, 0, 7]
[1, 13, 1, 0, 7, 0, 18, 1] / [1, 0, 0, 0, 0, 0, 1]
[1, 6, 18, 0, 3, 0, 12, 16] / [1, 0, 0, 0, 0, 0, 13]
[1, 4, 10, 0, 7, 0, 18, 10] / [1, 0, 0, 0, 0, 0, 1]
[1, 8, 9, 0, 4, 0, 11, 4] / [1, 0, 0, 0, 0, 0, 7]
[1, 7, 14, 0, 6, 0, 5, 1] / [1, 0, 0, 0, 0, 0, 1]
[1, 12, 7, 0, 14, 0, 17, 16] / [1, 0, 0, 0, 0, 0, 13]
[1, 13, 2, 0, 12, 0, 5, 1] / [1, 0, 0, 0, 0, 0, 1]
[1, 10, 17, 0, 18, 0, 5, 10] / [1, 0, 0, 0, 0, 0, 1]
[1, 11, 12, 0, 16, 0, 11, 13] / [1, 0, 0, 0, 0, 0, 7]
[1, 15, 10, 0, 8, 0, 17, 7] / [1, 0, 0, 0, 0, 0, 13]
[1, 4, 11, 0, 12, 0, 5, 10] / [1, 0, 0, 0, 0, 0, 1]
[1, 17, 18, 0, 4, 0, 11, 13] / [1, 0, 0, 0, 0, 0, 7]
[1, 2, 3, 0, 16, 0, 11, 4] / [1, 0, 0, 0, 0, 0, 7]
[1, 6, 1, 0, 8, 0, 17, 16] / [1, 0, 0, 0, 0, 0, 13]
[1, 14, 15, 0, 10, 0, 11, 4] / [1, 0, 0, 0, 0, 0, 7]
[1, 16, 5, 0, 6, 0, 5, 10] / [1, 0, 0, 0, 0, 0, 1]
[1, 1, 8, 0, 18, 0, 5, 1] / [1, 0, 0, 0, 0, 0, 1]
[1, 9, 4, 0, 2, 0, 17, 7] / [1, 0, 0, 0, 0, 0, 13]
[1, 5, 6, 0, 10, 0, 11, 13] / [1, 0, 0, 0, 0, 0, 7]
[1, 3, 16, 0, 14, 0, 17, 7] / [1, 0, 0, 0, 0, 0, 13]
[1, 18, 13, 0, 2, 0, 17, 16] / [1, 0, 0, 0, 0, 0, 13]
[1, 16, 6, 0, 5, 0, 3, 10] / [1, 0, 0, 0, 0, 0, 1]
[1, 1, 9, 0, 17, 0, 3, 1] / [1, 0, 0, 0, 0, 0, 1]
[1, 2, 4, 0, 15, 0, 9, 4] / [1, 0, 0, 0, 0, 0, 7]
[1, 13, 3, 0, 11, 0, 3, 1] / [1, 0, 0, 0, 0, 0, 1]
[1, 3, 17, 0, 13, 0, 15, 7] / [1, 0, 0, 0, 0, 0, 13]
[1, 7, 15, 0, 5, 0, 3, 1] / [1, 0, 0, 0, 0, 0, 1]
[1, 6, 2, 0, 7, 0, 15, 16] / [1, 0, 0, 0, 0, 0, 13]
[1, 5, 7, 0, 9, 0, 9, 13] / [1, 0, 0, 0, 0, 0, 7]
[1, 14, 16, 0, 9, 0, 9, 4] / [1, 0, 0, 0, 0, 0, 7]
[1, 18, 14, 0, 1, 0, 15, 16] / [1, 0, 0, 0, 0, 0, 13]
[1, 12, 8, 0, 13, 0, 15, 16] / [1, 0, 0, 0, 0, 0, 13]
[1, 4, 12, 0, 11, 0, 3, 10] / [1, 0, 0, 0, 0, 0, 1]
[1, 15, 11, 0, 7, 0, 15, 7] / [1, 0, 0, 0, 0, 0, 13]
[1, 17, 1, 0, 3, 0, 9, 13] / [1, 0, 0, 0, 0, 0, 7]
[1, 11, 13, 0, 15, 0, 9, 13] / [1, 0, 0, 0, 0, 0, 7]
[1, 10, 18, 0, 17, 0, 3, 10] / [1, 0, 0, 0, 0, 0, 1]
[1, 8, 10, 0, 3, 0, 9, 4] / [1, 0, 0, 0, 0, 0, 7]
[1, 9, 5, 0, 1, 0, 15, 7] / [1, 0, 0, 0, 0, 0, 13]
[1, 2, 5, 0, 18, 0, 10, 4] / [1, 0, 0, 0, 0, 0, 7]
[1, 4, 13, 0, 14, 0, 4, 10] / [1, 0, 0, 0, 0, 0, 1]
[1, 5, 8, 0, 12, 0, 10, 13] / [1, 0, 0, 0, 0, 0, 7]
[1, 14, 17, 0, 12, 0, 10, 4] / [1, 0, 0, 0, 0, 0, 7]
[1, 13, 4, 0, 14, 0, 4, 1] / [1, 0, 0, 0, 0, 0, 1]
[1, 12, 9, 0, 16, 0, 16, 16] / [1, 0, 0, 0, 0, 0, 13]
[1, 16, 7, 0, 8, 0, 4, 10] / [1, 0, 0, 0, 0, 0, 1]
[1, 6, 3, 0, 10, 0, 16, 16] / [1, 0, 0, 0, 0, 0, 13]
[1, 18, 15, 0, 4, 0, 16, 16] / [1, 0, 0, 0, 0, 0, 13]
[1, 7, 16, 0, 8, 0, 4, 1] / [1, 0, 0, 0, 0, 0, 1]
[1, 10, 1, 0, 2, 0, 4, 10] / [1, 0, 0, 0, 0, 0, 1]
[1, 8, 11, 0, 6, 0, 10, 4] / [1, 0, 0, 0, 0, 0, 7]
[1, 9, 6, 0, 4, 0, 16, 7] / [1, 0, 0, 0, 0, 0, 13]
[1, 11, 14, 0, 18, 0, 10, 13] / [1, 0, 0, 0, 0, 0, 7]
[1, 1, 10, 0, 2, 0, 4, 1] / [1, 0, 0, 0, 0, 0, 1]
[1, 17, 2, 0, 6, 0, 10, 13] / [1, 0, 0, 0, 0, 0, 7]
[1, 3, 18, 0, 16, 0, 16, 7] / [1, 0, 0, 0, 0, 0, 13]
[1, 15, 12, 0, 10, 0, 16, 7] / [1, 0, 0, 0, 0, 0, 13]
[1, 9, 9, 0, 9, 0, 12, 7] / [1, 0, 0, 0, 0, 0, 13]
[1, 4, 16, 0, 1, 0, 18, 10] / [1, 0, 0, 0, 0, 0, 1]
[1, 3, 3, 0, 3, 0, 12, 7] / [1, 0, 0, 0, 0, 0, 13]
[1, 12, 12, 0, 3, 0, 12, 16] / [1, 0, 0, 0, 0, 0, 13]
[1, 11, 17, 0, 5, 0, 6, 13] / [1, 0, 0, 0, 0, 0, 7]
[1, 16, 10, 0, 13, 0, 18, 10] / [1, 0, 0, 0, 0, 0, 1]
[1, 6, 6, 0, 15, 0, 12, 16] / [1, 0, 0, 0, 0, 0, 13]
[1, 13, 7, 0, 1, 0, 18, 1] / [1, 0, 0, 0, 0, 0, 1]
[1, 7, 1, 0, 13, 0, 18, 1] / [1, 0, 0, 0, 0, 0, 1]
[1, 17, 5, 0, 11, 0, 6, 13] / [1, 0, 0, 0, 0, 0, 7]
[1, 1, 13, 0, 7, 0, 18, 1] / [1, 0, 0, 0, 0, 0, 1]
[1, 18, 18, 0, 9, 0, 12, 16] / [1, 0, 0, 0, 0, 0, 13]
[1, 10, 4, 0, 7, 0, 18, 10] / [1, 0, 0, 0, 0, 0, 1]
[1, 5, 11, 0, 17, 0, 6, 13] / [1, 0, 0, 0, 0, 0, 7]
[1, 14, 2, 0, 17, 0, 6, 4] / [1, 0, 0, 0, 0, 0, 7]
[1, 2, 8, 0, 5, 0, 6, 4] / [1, 0, 0, 0, 0, 0, 7]
[1, 8, 14, 0, 11, 0, 6, 4] / [1, 0, 0, 0, 0, 0, 7]
[1, 15, 15, 0, 15, 0, 12, 7] / [1, 0, 0, 0, 0, 0, 13]
[1, 10, 5, 0, 12, 0, 5, 10] / [1, 0, 0, 0, 0, 0, 1]
[1, 8, 15, 0, 16, 0, 11, 4] / [1, 0, 0, 0, 0, 0, 7]
[1, 18, 1, 0, 14, 0, 17, 16] / [1, 0, 0, 0, 0, 0, 13]
[1, 5, 12, 0, 4, 0, 11, 13] / [1, 0, 0, 0, 0, 0, 7]
[1, 16, 11, 0, 18, 0, 5, 10] / [1, 0, 0, 0, 0, 0, 1]
[1, 17, 6, 0, 16, 0, 11, 13] / [1, 0, 0, 0, 0, 0, 7]
[1, 13, 8, 0, 6, 0, 5, 1] / [1, 0, 0, 0, 0, 0, 1]
[1, 3, 4, 0, 8, 0, 17, 7] / [1, 0, 0, 0, 0, 0, 13]
[1, 12, 13, 0, 8, 0, 17, 16] / [1, 0, 0, 0, 0, 0, 13]
[1, 7, 2, 0, 18, 0, 5, 1] / [1, 0, 0, 0, 0, 0, 1]
[1, 9, 10, 0, 14, 0, 17, 7] / [1, 0, 0, 0, 0, 0, 13]
[1, 2, 9, 0, 10, 0, 11, 4] / [1, 0, 0, 0, 0, 0, 7]
[1, 4, 17, 0, 6, 0, 5, 10] / [1, 0, 0, 0, 0, 0, 1]
[1, 1, 14, 0, 12, 0, 5, 1] / [1, 0, 0, 0, 0, 0, 1]
[1, 11, 18, 0, 10, 0, 11, 13] / [1, 0, 0, 0, 0, 0, 7]
[1, 14, 3, 0, 4, 0, 11, 4] / [1, 0, 0, 0, 0, 0, 7]
[1, 6, 7, 0, 2, 0, 17, 16] / [1, 0, 0, 0, 0, 0, 13]
[1, 15, 16, 0, 2, 0, 17, 7] / [1, 0, 0, 0, 0, 0, 13]
[1, 16, 12, 0, 17, 0, 3, 10] / [1, 0, 0, 0, 0, 0, 1]
[1, 1, 15, 0, 11, 0, 3, 1] / [1, 0, 0, 0, 0, 0, 1]
[1, 5, 13, 0, 3, 0, 9, 13] / [1, 0, 0, 0, 0, 0, 7]
[1, 8, 16, 0, 15, 0, 9, 4] / [1, 0, 0, 0, 0, 0, 7]
[1, 4, 18, 0, 5, 0, 3, 10] / [1, 0, 0, 0, 0, 0, 1]
[1, 12, 14, 0, 7, 0, 15, 16] / [1, 0, 0, 0, 0, 0, 13]
[1, 7, 3, 0, 17, 0, 3, 1] / [1, 0, 0, 0, 0, 0, 1]
[1, 18, 2, 0, 13, 0, 15, 16] / [1, 0, 0, 0, 0, 0, 13]
[1, 17, 7, 0, 15, 0, 9, 13] / [1, 0, 0, 0, 0, 0, 7]
[1, 3, 5, 0, 7, 0, 15, 7] / [1, 0, 0, 0, 0, 0, 13]
[1, 11, 1, 0, 9, 0, 9, 13] / [1, 0, 0, 0, 0, 0, 7]
[1, 10, 6, 0, 11, 0, 3, 10] / [1, 0, 0, 0, 0, 0, 1]
[1, 2, 10, 0, 9, 0, 9, 4] / [1, 0, 0, 0, 0, 0, 7]
[1, 13, 9, 0, 5, 0, 3, 1] / [1, 0, 0, 0, 0, 0, 1]
[1, 14, 4, 0, 3, 0, 9, 4] / [1, 0, 0, 0, 0, 0, 7]
[1, 6, 8, 0, 1, 0, 15, 16] / [1, 0, 0, 0, 0, 0, 13]
[1, 15, 17, 0, 1, 0, 15, 7] / [1, 0, 0, 0, 0, 0, 13]
[1, 9, 11, 0, 13, 0, 15, 7] / [1, 0, 0, 0, 0, 0, 13]
[1, 12, 15, 0, 10, 0, 16, 16] / [1, 0, 0, 0, 0, 0, 13]
[1, 13, 10, 0, 8, 0, 4, 1] / [1, 0, 0, 0, 0, 0, 1]
[1, 18, 3, 0, 16, 0, 16, 16] / [1, 0, 0, 0, 0, 0, 13]
[1, 11, 2, 0, 12, 0, 10, 13] / [1, 0, 0, 0, 0, 0, 7]
[1, 9, 12, 0, 16, 0, 16, 7] / [1, 0, 0, 0, 0, 0, 13]
[1, 6, 9, 0, 4, 0, 16, 16] / [1, 0, 0, 0, 0, 0, 13]
[1, 3, 6, 0, 10, 0, 16, 7] / [1, 0, 0, 0, 0, 0, 13]
[1, 15, 18, 0, 4, 0, 16, 7] / [1, 0, 0, 0, 0, 0, 13]
[1, 1, 16, 0, 14, 0, 4, 1] / [1, 0, 0, 0, 0, 0, 1]
[1, 14, 5, 0, 6, 0, 10, 4] / [1, 0, 0, 0, 0, 0, 7]
[1, 8, 17, 0, 18, 0, 10, 4] / [1, 0, 0, 0, 0, 0, 7]
[1, 16, 13, 0, 2, 0, 4, 10] / [1, 0, 0, 0, 0, 0, 1]
[1, 17, 8, 0, 18, 0, 10, 13] / [1, 0, 0, 0, 0, 0, 7]
[1, 10, 7, 0, 14, 0, 4, 10] / [1, 0, 0, 0, 0, 0, 1]
[1, 4, 1, 0, 8, 0, 4, 10] / [1, 0, 0, 0, 0, 0, 1]
[1, 2, 11, 0, 12, 0, 10, 4] / [1, 0, 0, 0, 0, 0, 7]
[1, 7, 4, 0, 2, 0, 4, 1] / [1, 0, 0, 0, 0, 0, 1]
[1, 5, 14, 0, 6, 0, 10, 13] / [1, 0, 0, 0, 0, 0, 7]
[1, 6, 15, 11, 17, 18, 5, 16] / [1, 0, 0, 0, 0, 0, 13]
[1, 7, 10, 13, 15, 14, 11, 1] / [1, 0, 0, 0, 0, 0, 1]
[1, 5, 2, 9, 1, 4, 17, 13] / [1, 0, 0, 0, 0, 0, 7]
[1, 17, 14, 15, 13, 10, 17, 13] / [1, 0, 0, 0, 0, 0, 7]
[1, 14, 11, 9, 1, 4, 17, 4] / [1, 0, 0, 0, 0, 0, 7]
[1, 12, 3, 5, 5, 12, 5, 16] / [1, 0, 0, 0, 0, 0, 13]
[1, 2, 17, 3, 7, 16, 17, 4] / [1, 0, 0, 0, 0, 0, 7]
[1, 3, 12, 5, 5, 12, 5, 7] / [1, 0, 0, 0, 0, 0, 13]
[1, 1, 4, 1, 9, 2, 11, 1] / [1, 0, 0, 0, 0, 0, 1]
[1, 16, 1, 13, 15, 14, 11, 10] / [1, 0, 0, 0, 0, 0, 1]
[1, 8, 5, 15, 13, 10, 17, 4] / [1, 0, 0, 0, 0, 0, 7]
[1, 9, 18, 17, 11, 6, 5, 7] / [1, 0, 0, 0, 0, 0, 13]
[1, 15, 6, 11, 17, 18, 5, 7] / [1, 0, 0, 0, 0, 0, 13]
[1, 11, 8, 3, 7, 16, 17, 13] / [1, 0, 0, 0, 0, 0, 7]
[1, 4, 7, 7, 3, 8, 11, 10] / [1, 0, 0, 0, 0, 0, 1]
[1, 10, 13, 1, 9, 2, 11, 10] / [1, 0, 0, 0, 0, 0, 1]
[1, 13, 16, 7, 3, 8, 11, 1] / [1, 0, 0, 0, 0, 0, 1]
[1, 18, 9, 17, 11, 6, 5, 16] / [1, 0, 0, 0, 0, 0, 13]
[1, 16, 1, 4, 15, 5, 11, 10] / [1, 0, 0, 0, 0, 0, 1]
[1, 1, 4, 10, 9, 11, 11, 1] / [1, 0, 0, 0, 0, 0, 1]
[1, 5, 2, 18, 1, 13, 17, 13] / [1, 0, 0, 0, 0, 0, 7]
[1, 6, 15, 2, 17, 9, 5, 16] / [1, 0, 0, 0, 0, 0, 13]
[1, 15, 6, 2, 17, 9, 5, 7] / [1, 0, 0, 0, 0, 0, 13]
[1, 9, 18, 8, 11, 15, 5, 7] / [1, 0, 0, 0, 0, 0, 13]
[1, 2, 17, 12, 7, 7, 17, 4] / [1, 0, 0, 0, 0, 0, 7]
[1, 12, 3, 14, 5, 3, 5, 16] / [1, 0, 0, 0, 0, 0, 13]
[1, 17, 14, 6, 13, 1, 17, 13] / [1, 0, 0, 0, 0, 0, 7]
